,APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,Unnamed: 13,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT
252,16603240.0,2017-10-14,2018-10-26,12.0,FC UP EVN CLASSIC - 292,14000000.0,770000.0,14770000.0,60.0,12.0,12.0,,20051017.0,,1.0,1.0,,1666431.0,M,41.0,,9000000.0,0.0,7200000.0,20000000.0,4000000.0,Married,Middle School,Tỉnh Tiền Giang,,Tỉnh Tiền Giang
3245,,2017-10-03,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,25000000.0,,26375000.0,,24.0,1.0,0.0,,,0.0,0.0,0.0,1678585.0,M,39.0,,10000000.0,0.0,24000000.0,25000000.0,4000000.0,Single,High School,Thành phố Hà Nội,Tây Hồ,Thành phố Hà Nội
350,16532559.0,2017-10-13,2018-10-26,12.0,FC CD SAMSUNG OCT IN-1914,4543000.0,299838.0,4842838.0,0.01,,,1.0,4920000.0,,1.0,1.0,1.0,808000.0,F,27.0,,8000000.0,0.0,1000000.0,30000000.0,4000000.0,Single,Working Cerfiticate,Tỉnh Nghệ An,Tương Dương,Tỉnh Nghệ An
1187,16400730.0,2017-10-03,2018-10-26,12.0,,3032000.0,200112.0,3232112.0,0.01,4.0,4.0,,3284000.0,,1.0,1.0,,809000.0,M,23.0,1.0,8000000.0,0.0,1500000.0,15000000.0,4000000.0,Married,College,Thành phố Hà Nội,Ba Đình,Thành phố Hà Nội
1961,16853220.0,2017-10-25,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,31650000.0,47.0,35.0,12.0,1.0,20003605.0,,1.0,1.0,1.0,1654605.0,M,31.0,,7014000.0,0.0,8400000.0,20000000.0,5000000.0,,Middle School,TP Hồ Chí Minh,Bình Chánh,TP Hồ Chí Minh
422,,2017-10-06,2018-10-26,,FC CD KEY DEALERS 2 NEW- 1801,,564500.0,11854500.0,35.0,12.0,12.0,1.0,14376000.0,,1.0,,1.0,1186000.0,F,52.0,,16000000.0,0.0,1600000.0,40000000.0,4000000.0,Civil Marriage/live-in,High School,TP Hồ Chí Minh,Quận 5,TP Hồ Chí Minh
90,16457781.0,2017-10-12,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,15000000.0,825000.0,15825000.0,59.99,15.0,12.0,1.0,18434531.0,,1.0,1.0,,1524531.0,F,44.0,,8000000.0,,12000000.0,16000000.0,4000000.0,Married,Basic School,Tỉnh Ninh Thuận,Ninh Phước,Tỉnh Ninh Thuận
3729,,2017-10-26,2018-10-26,,FC UP L.G 2 TSA SCORE NEW- 617,30000000.0,,31650000.0,44.5,24.0,12.0,1.0,24315624.0,,1.0,,1.0,2014302.0,M,44.0,,12000000.0,0.0,30000000.0,,3500000.0,Married,College,Tỉnh Thái Bình,,Tỉnh Thái Bình
2236,16796685.0,2017-10-21,2018-10-26,12.0,,3913000.0,258258.0,4171258.0,0.01,6.0,6.0,1.0,4248000.0,,1.0,1.0,1.0,696000.0,F,29.0,0.0,6000000.0,0.0,2000000.0,13000000.0,4000000.0,Civil Marriage/live-in,,TP Hồ Chí Minh,Hóc Môn,TP Hồ Chí Minh
670,16940666.0,2017-10-29,2018-10-26,12.0,FC UP L.G 1 TSA SCORE NEW- 616,20000000.0,,21100000.0,33.5,24.0,12.0,1.0,14770000.0,,1.0,1.0,1.0,,M,28.0,,8500000.0,,9600000.0,30000000.0,,Single,Working Cerfiticate,Tỉnh Quảng Ninh,Vân Đồn,Tỉnh Quảng Ninh
3040,16611700.0,2017-10-13,2018-10-26,12.0,FC CD PORT LP NEW-1848,4390000.0,219500.0,4609500.0,65.0,6.0,6.0,1.0,5586000.0,,1.0,,1.0,921000.0,M,25.0,,7000000.0,0.0,1100000.0,,4000000.0,,High School,Tỉnh Thái Nguyên,Phú Bình,Tỉnh Thái Nguyên
26,16931732.0,2017-10-30,2018-10-26,,FC UP CAT B NEW- 610,25000000.0,1375000.0,26375000.0,47.0,26.0,,0.0,17996000.0,,0.0,0.0,0.0,1635265.0,F,,,4800000.0,,9600000.0,10000000.0,2500000.0,Married,High School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương
429,16489339.0,2017-10-10,2018-10-26,,FC CD OPPO JULY OUT-1790,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,1.0,5292000.0,,1.0,1.0,,870000.0,M,35.0,2.0,12000000.0,0.0,1200000.0,20000000.0,7500000.0,Married,High School,Thành phố Hải Phòng,Thuỷ Nguyên,Thành phố Hải Phòng
683,16594463.0,2017-10-13,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,40000000.0,2200000.0,,44.5,24.0,1.0,0.0,2698000.0,,0.0,0.0,0.0,2685736.0,F,48.0,,15000000.0,0.0,12000000.0,30000000.0,5000000.0,Married,,Thành phố Hải Phòng,Lê Chân,Thành phố Hải Phòng
4463,16300164.0,2017-10-10,2018-10-26,12.0,FC UP SUR CF PLUS - 555,30000000.0,0.0,30000000.0,60.0,24.0,12.0,1.0,26232000.0,,1.0,1.0,1.0,2174127.0,M,52.0,,11000000.0,0.0,,25000000.0,5000000.0,Married,Middle School,Tỉnh Sóc Trăng,Long Phú,Tỉnh Sóc Trăng
3945,16852903.0,2017-10-28,,12.0,FC UP DSA TS SCORE 1 NEW- 761,30000000.0,1650000.0,31650000.0,35.0,24.0,13.0,1.0,22369314.0,,1.0,1.0,1.0,1852114.0,M,25.0,,6500000.0,0.0,,6500000.0,600000.0,Single,Master Degree,TP Hồ Chí Minh,Bình Thạnh,TP Hồ Chí Minh
3523,16531775.0,2017-10-10,2018-10-26,12.0,FC CD OPPO JULY OUT-1790,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,1.0,5292000.0,,,1.0,1.0,870000.0,M,24.0,,7000000.0,,1000000.0,30000000.0,5000000.0,Single,Middle School,Tỉnh Cà Mau,,Tỉnh Cà Mau
1541,16728123.0,2017-10-20,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,,1375000.0,26375000.0,59.99,24.0,12.0,,21211000.0,,0.0,0.0,0.0,1911265.0,F,34.0,,10000000.0,0.0,12000000.0,20000000.0,3000000.0,Married,High School,Tỉnh Điện Biên,Mường Chà,Tỉnh Điện Biên
2031,,2017-10-26,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,25000000.0,,26375000.0,45.0,24.0,11.0,0.0,,,0.0,0.0,0.0,1685861.0,F,49.0,,9000000.0,0.0,18000000.0,28000000.0,5000000.0,,Basic School,,Tháp Mười,Tỉnh Đồng Tháp
2232,16621139.0,2017-10-16,2018-10-26,12.0,FC CD DP0 LP NEW-1851,3290000.0,164500.0,3454500.0,65.0,9.0,,,,,,,0.0,,F,45.0,,5000000.0,,500000.0,,1500000.0,Divorced,Middle School,Tỉnh Ninh Thuận,Ninh Phước,
4120,16819924.0,2017-10-29,2018-10-26,12.0,FC CD PORT LP NEW-1848,2000000.0,100000.0,2100000.0,65.0,6.0,6.0,,2634723.0,,1.0,1.0,1.0,420000.0,F,38.0,,6000000.0,,1000000.0,12000000.0,2000000.0,Married,Middle School,Tỉnh Cà Mau,U Minh,Tỉnh Cà Mau
3235,16851157.0,,2018-10-26,12.0,FC UP L.G 1 TSA SCORE NEW- 616,,550000.0,10550000.0,33.5,18.0,11.0,0.0,8415000.0,,,0.0,,753630.0,M,42.0,,6000000.0,0.0,12000000.0,11000000.0,3000000.0,Married,High School,Tỉnh Hậu Giang,Châu Thành A,Tỉnh Hậu Giang
254,16470089.0,2017-10-06,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,31650000.0,47.0,24.0,9.0,0.0,19904000.0,,0.0,0.0,0.0,2058150.0,M,28.0,,6027000.0,0.0,42000000.0,25000000.0,6000000.0,Married,High School,Tỉnh Thanh Hóa,Tĩnh Gia,Tỉnh Thanh Hóa
1029,16804405.0,2017-10-23,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,7820000.0,391000.0,8211000.0,35.0,12.0,12.0,1.0,10110000.0,,,1.0,1.0,821000.0,M,37.0,,7000000.0,0.0,1000000.0,15000000.0,5000000.0,Married,Middle School,Tỉnh Sóc Trăng,,Tỉnh Sóc Trăng
4392,16773880.0,2017-10-26,2018-10-26,,,10000000.0,550000.0,,45.0,18.0,12.0,1.0,9932000.0,,1.0,1.0,1.0,816534.0,F,27.0,,6000000.0,0.0,16800000.0,40000000.0,18000000.0,Married,High School,Tỉnh Kiên Giang,,
3800,16853405.0,,2018-10-26,12.0,,10000000.0,550000.0,10550000.0,60.0,14.0,11.0,0.0,11857212.0,,,0.0,0.0,1065803.0,F,30.0,,6000000.0,0.0,18000000.0,,3000000.0,Married,Middle School,Tỉnh Đồng Tháp,Lấp Vò,Tỉnh Đồng Tháp
4310,16704638.0,2017-10-18,2018-10-26,12.0,FC CD VIVO SEP IN-1891,4683000.0,309078.0,4992078.0,,6.0,6.0,1.0,5070000.0,,1.0,1.0,1.0,833000.0,M,33.0,,10000000.0,,2000000.0,15000000.0,,Married,Bachelor,Tỉnh Kiên Giang,Vĩnh Thuận,Tỉnh Kiên Giang
2509,,2017-10-24,,12.0,FC UP SUR BIKE BASIC VNP- 546,12000000.0,660000.0,12660000.0,68.0,,10.0,,9944498.0,,0.0,,0.0,977879.0,F,33.0,,10000000.0,0.0,36000000.0,45000000.0,,,High School,Tỉnh Đồng Nai,Tân Phú,Tỉnh Đồng Nai
2292,16491522.0,2017-10-12,2018-10-26,12.0,FC CD VTA JULY OUT-1692,6392000.0,421872.0,6813872.0,0.01,6.0,6.0,1.0,6887000.0,,,1.0,1.0,,M,25.0,,8000000.0,,1000000.0,40000000.0,8000000.0,Single,High School,TP Hồ Chí Minh,Quận 9,TP Hồ Chí Minh
1323,16852442.0,2017-10-26,2018-10-26,,FC UP DSA TS SCORE 1 NEW- 761,20000000.0,1100000.0,21100000.0,35.0,24.0,12.0,1.0,14973944.0,,1.0,1.0,1.0,1234743.0,M,46.0,,10000000.0,0.0,12000000.0,,6000000.0,Married,Middle School,,Thường Xuân,Tỉnh Thanh Hóa
1550,16894473.0,2017-10-27,,,FC UP SUR BIKE PLUS NEW- 618,20000000.0,1100000.0,21100000.0,47.0,18.0,11.0,0.0,18343450.0,,0.0,0.0,0.0,,F,24.0,,10000000.0,,12000000.0,12000000.0,3000000.0,Single,,TP Hồ Chí Minh,Quận 10,
4647,16891876.0,,2018-10-26,12.0,,30000000.0,1650000.0,31650000.0,45.0,24.0,,0.0,18315000.0,,0.0,0.0,0.0,2023033.0,F,39.0,,7000000.0,0.0,48000000.0,40000000.0,8000000.0,Married,Middle School,Tỉnh Hậu Giang,Vị Thủy,Tỉnh Hậu Giang
315,16475393.0,2017-10-05,2018-10-26,12.0,FC CD OPPO JULY OUT-1790,4893000.0,322938.0,5215938.0,0.01,6.0,3.0,0.0,,,1.0,0.0,,870000.0,F,33.0,2.0,,0.0,1200000.0,15000000.0,4500000.0,Married,High School,Thành phố Hà Nội,Đông Anh,Thành phố Hà Nội
1242,16792832.0,2017-10-23,2018-10-26,12.0,FC CD DMX SEP OUT-1896,3190000.0,210540.0,3400540.0,0.01,6.0,2.0,0.0,3462000.0,,1.0,0.0,1.0,567000.0,F,25.0,,4500000.0,0.0,1000000.0,12000000.0,3000000.0,Married,College,Tỉnh Quảng Ngãi,Quảng Ngãi,Tỉnh Quảng Ngãi
2450,16867612.0,2017-10-28,2018-10-26,12.0,FC CD P DP0 LP - 848,4000000.0,,4200000.0,85.0,6.0,7.0,1.0,5480000.0,,1.0,1.0,1.0,884000.0,M,,,8000000.0,0.0,1000000.0,17000000.0,,Married,High School,Tỉnh Bình Dương,,Tỉnh Bình Dương
1578,,2017-10-20,2018-10-26,12.0,FC CD FPT OCT OUT-1970,8099100.0,534541.0,8633641.0,0.01,6.0,6.0,1.0,,,1.0,1.0,1.0,1439000.0,F,30.0,2.0,7000000.0,0.0,1000000.0,16000000.0,3500000.0,Married,High School,Tỉnh Đồng Nai,Nhơn Trạch,Tỉnh Đồng Nai
4625,16838577.0,2017-10-26,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,,2200000.0,42200000.0,35.0,,12.0,1.0,,,1.0,1.0,1.0,,M,30.0,,9000000.0,0.0,12000000.0,15000000.0,3000000.0,Married,Middle School,TP Hồ Chí Minh,Tân Phú,
3116,16568647.0,2017-10-18,2018-10-26,12.0,FC UP CAT B NEW- 610,25000000.0,,26375000.0,47.0,18.0,12.0,1.0,24984000.0,,1.0,1.0,1.0,2069362.0,F,,,6500000.0,,10800000.0,15000000.0,2000000.0,Married,,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
69,,2017-10-03,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,15000000.0,825000.0,15825000.0,,12.0,12.0,1.0,22008158.0,,1.0,1.0,1.0,1785378.0,F,53.0,,6000000.0,0.0,,19000000.0,5000000.0,,High School,Tỉnh Trà Vinh,Càng Long,Tỉnh Trà Vinh
859,16756060.0,2017-10-22,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,20000000.0,1100000.0,21100000.0,44.5,,12.0,1.0,24446312.0,0.07834683334781056,0.0,0.0,,2210368.0,M,39.0,,20000000.0,0.0,60000000.0,30000000.0,10000000.0,,Master Degree,,Đông Anh,Thành phố Hà Nội
2753,16355264.0,2017-10-03,2018-10-26,12.0,FC UP L.G 3 LS 50 - 760,15000000.0,825000.0,15825000.0,50.0,18.0,12.0,1.0,15349186.0,,1.0,1.0,1.0,1267062.0,F,23.0,,5000000.0,,12000000.0,5500000.0,,Single,High School,Tỉnh Bình Dương,,
1632,16435483.0,,2018-10-26,,FC CD VIETTEL JULY IN-1742,6293000.0,415338.0,,,6.0,6.0,1.0,6781000.0,,1.0,1.0,1.0,1119000.0,M,41.0,3.0,7000000.0,0.0,,31000000.0,7500000.0,Married,High School,Tỉnh Đăk Lăk,Krông Pắk,Tỉnh Đăk Lăk
1650,,,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,3990000.0,199500.0,4189500.0,35.0,,12.0,1.0,5172000.0,,1.0,1.0,1.0,419000.0,F,24.0,0.0,8000000.0,0.0,1000000.0,25000000.0,5000000.0,Single,High School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh
3860,16444862.0,2017-10-06,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,30000000.0,1650000.0,31650000.0,44.5,24.0,,,,,,,0.0,,F,36.0,,7000000.0,0.0,12000000.0,,4000000.0,Married,High School,Tỉnh Hải Dương,Kinh Môn,Tỉnh Hải Dương
3106,16611399.0,2017-10-16,2018-10-26,12.0,FC UP L.G 1 TSA SCORE NEW- 616,25000000.0,1375000.0,26375000.0,33.5,,,1.0,22740888.0,,1.0,1.0,1.0,1884074.0,M,25.0,,9000000.0,0.0,36000000.0,10000000.0,3000000.0,Single,Master Degree,TP Hồ Chí Minh,Quận 2,TP Hồ Chí Minh
1074,16727894.0,2017-10-19,2018-10-26,12.0,FC TW PLATINUM DP -129,17000000.0,850000.0,17850000.0,35.0,12.0,12.0,1.0,,,1.0,1.0,1.0,1785000.0,M,24.0,1.0,6000000.0,0.0,1000000.0,20000000.0,3000000.0,Married,,Tỉnh Phú Thọ,Đoan Hùng,Tỉnh Phú Thọ
4001,16566071.0,2017-10-12,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,30000000.0,1650000.0,31650000.0,35.0,30.0,2.0,0.0,3220000.0,,0.0,0.0,0.0,1597414.0,F,38.0,,20000000.0,0.0,24000000.0,45000000.0,6000000.0,Married,College,Tỉnh Thái Nguyên,Đại Từ,Tỉnh Thái Nguyên
787,16485995.0,2017-10-10,2018-10-26,12.0,,10000000.0,550000.0,,45.0,24.0,10.0,0.0,6462000.0,,0.0,0.0,0.0,674344.0,F,45.0,,10000000.0,0.0,18000000.0,46000000.0,6000000.0,Married,Middle School,Tỉnh Kiên Giang,Hà Tiên,Tỉnh Kiên Giang
2605,16600598.0,,2018-10-26,,FC UP L.G 2 TSA SCORE NEW- 617,40000000.0,2200000.0,42200000.0,,24.0,1.0,0.0,45383000.0,,1.0,0.0,1.0,2685736.0,F,25.0,,17000000.0,,,30000000.0,,Married,Working Cerfiticate,Thành phố Hà Nội,Gia Lâm,Thành phố Hà Nội
3630,16672660.0,2017-10-16,2018-10-26,12.0,FC CD PORT LP NEW-1848,7000000.0,350000.0,,65.0,6.0,6.0,1.0,8880000.0,,1.0,1.0,1.0,1468000.0,M,25.0,,8000000.0,0.0,1000000.0,20000000.0,4000000.0,,Middle School,Tỉnh Bình Dương,Bến Cát,Tỉnh Bình Dương
2121,,2017-10-12,2018-10-26,12.0,,15000000.0,825000.0,15825000.0,44.5,18.0,,1.0,14792000.0,,1.0,1.0,1.0,1220616.0,,34.0,,10000000.0,0.0,18000000.0,14000000.0,4000000.0,Married,Middle School,Tỉnh Ninh Bình,Kim Sơn,Tỉnh Ninh Bình
1874,16571063.0,2017-10-10,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,,150000.0,3150000.0,35.0,9.0,9.0,1.0,3735000.0,,1.0,1.0,1.0,403000.0,M,31.0,,6500000.0,0.0,900000.0,30000000.0,3000000.0,Single,College,Tỉnh Khánh Hòa,Nha Trang,Tỉnh Khánh Hòa
811,16897546.0,,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,,31650000.0,45.0,,11.0,0.0,22388000.0,,0.0,0.0,0.0,2023033.0,F,52.0,,9000000.0,0.0,12000000.0,30000000.0,6000000.0,Married,Middle School,Tỉnh Sóc Trăng,Trần Đề,Tỉnh Sóc Trăng
387,16829143.0,2017-10-24,2018-10-26,12.0,FC CD OPPO F3 LITE-1847,4600000.0,,4600000.0,48.2,6.0,6.0,1.0,5409000.0,,1.0,,,878000.0,M,39.0,2.0,5000000.0,0.0,800000.0,13000000.0,3200000.0,Married,,TP Hồ Chí Minh,Bình Tân,TP Hồ Chí Minh
2882,16663692.0,2017-10-17,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,7790000.0,389500.0,8179500.0,45.0,,2.0,0.0,,,0.0,0.0,0.0,1548000.0,M,,,,0.0,900000.0,5000000.0,900000.0,Civil Marriage/live-in,Middle School,Tỉnh Đồng Tháp,Tháp Mười,Tỉnh Đồng Tháp
1175,16478884.0,2017-10-09,,,,21600000.0,1425600.0,23025600.0,0.0,12.0,4.0,0.0,9280000.0,,0.0,0.0,0.0,2308000.0,F,25.0,,15000000.0,0.0,1700000.0,40000000.0,4000000.0,Married,High School,,Quận 5,TP Hồ Chí Minh
3197,16649047.0,2017-10-13,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,,1375000.0,26375000.0,59.99,24.0,12.0,1.0,22932000.0,0.00013865162601733871,0.0,0.0,1.0,1911265.0,M,43.0,,10000000.0,0.0,12000000.0,30000000.0,6500000.0,Married,Middle School,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh
2623,16435211.0,2017-10-04,2018-10-26,,FC UP CAT B NEW- 610,25000000.0,1375000.0,26375000.0,47.0,36.0,13.0,1.0,16691000.0,,1.0,1.0,1.0,,,37.0,,4594000.0,0.0,8400000.0,25000000.0,4000000.0,Single,High School,,Ninh Kiều,Thành phố Cần Thơ
1351,16376823.0,2017-10-02,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,,47.0,,12.0,1.0,24231730.0,,,1.0,1.0,2008173.0,F,34.0,,5700000.0,0.0,,18000000.0,5000000.0,Married,Middle School,TP Hồ Chí Minh,Củ Chi,TP Hồ Chí Minh
410,16830016.0,2017-10-23,2018-10-26,12.0,FC CD DMX SEP OUT-1896,10000000.0,0.0,10000000.0,0.01,6.0,,1.0,10062000.0,,1.0,1.0,1.0,,M,30.0,,6000000.0,0.0,1000000.0,15000000.0,3500000.0,Civil Marriage/live-in,College,Tỉnh Kon Tum,Sa Thầy,
4212,16884907.0,2017-10-26,,12.0,FC CD KEY DEALERS 2 NEW- 1801,5030000.0,251500.0,5281500.0,35.0,9.0,,0.0,2052000.0,,0.0,0.0,0.0,676000.0,M,,,,0.0,1200000.0,18000000.0,4000000.0,Married,Middle School,Tỉnh Cà Mau,Cà Mau,Tỉnh Cà Mau
109,16549471.0,2017-10-12,2018-10-26,12.0,,30000000.0,,31650000.0,37.0,36.0,12.0,1.0,17779000.0,,1.0,1.0,1.0,1467772.0,F,42.0,,10000000.0,0.0,18000000.0,30000000.0,3000000.0,Married,Middle School,,Thoại Sơn,Tỉnh An Giang
4995,16810024.0,2017-10-24,2018-10-26,12.0,FC CD NONKEY MAR SUB4.4-1496,5600000.0,369600.0,5969600.0,0.01,6.0,,1.0,6030000.0,,1.0,1.0,1.0,995000.0,M,23.0,,8000000.0,0.0,,30000000.0,4000000.0,Married,High School,Thành phố Hà Nội,Mê Linh,Thành phố Hà Nội
3429,16701902.0,2017-10-17,2018-10-26,12.0,FC TW ATTRACTIVE NEW - 151,28000000.0,1400000.0,29400000.0,45.0,15.0,12.0,,31332000.0,,1.0,1.0,1.0,2599000.0,M,41.0,,15000000.0,0.0,2000000.0,30000000.0,8000000.0,Married,College,,Bình Thạnh,TP Hồ Chí Minh
2809,16392436.0,2017-10-02,2018-10-26,12.0,FC CD DP0 LP NEW-1851,3900000.0,195000.0,4095000.0,65.0,9.0,3.0,0.0,1773000.0,,0.0,0.0,0.0,,M,39.0,,6500000.0,0.0,1000000.0,30000000.0,5000000.0,Divorced,Middle School,,Tiểu Cần,Tỉnh Trà Vinh
2594,,2017-10-14,2018-10-26,12.0,FC UP L.G 1 TSA SCORE NEW- 616,25000000.0,1375000.0,26375000.0,33.5,,,1.0,18402000.0,,1.0,1.0,1.0,1522633.0,F,43.0,,9000000.0,0.0,18000000.0,9000000.0,1500000.0,Divorced,Middle School,Tỉnh Bắc Ninh,Quế Võ,Tỉnh Bắc Ninh
2836,16401601.0,2017-10-02,2018-10-26,12.0,FC CD PORT NON-KD LP NEW-1850,1950000.0,128700.0,2078700.0,65.0,6.0,6.0,1.0,,,1.0,1.0,1.0,416000.0,F,38.0,,4000000.0,,1000000.0,12000000.0,,Divorced,Basic School,Tỉnh Trà Vinh,Châu Thành,Tỉnh Trà Vinh
2372,16991519.0,2017-10-31,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,2390000.0,119500.0,2509500.0,45.0,6.0,6.0,1.0,2928165.0,,1.0,,1.0,475000.0,M,46.0,,4000000.0,0.0,800000.0,15000000.0,3000000.0,Married,High School,Thành phố Hà Nội,Thanh Xuân,
1235,16795784.0,2017-10-23,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,4890000.0,244500.0,5134500.0,45.0,6.0,6.0,1.0,5904000.0,,1.0,1.0,1.0,,M,49.0,,10000000.0,0.0,2500000.0,30000000.0,10000000.0,Married,High School,Thành phố Đà Nẵng,Thanh Khê,Thành phố Đà Nẵng
2146,16364625.0,,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,20000000.0,1100000.0,21100000.0,,18.0,12.0,1.0,19760000.0,,1.0,1.0,1.0,1633069.0,F,23.0,,6000000.0,0.0,24000000.0,15000000.0,5000000.0,Single,,,Hồng Ngự,Tỉnh Đồng Tháp
4975,16852305.0,2017-10-25,2018-10-26,12.0,,2994000.0,197604.0,3191604.0,,4.0,4.0,1.0,3240000.0,,1.0,1.0,1.0,798000.0,F,41.0,,20000000.0,0.0,2000000.0,25000000.0,2000000.0,Married,Middle School,Tỉnh Đồng Nai,Trảng Bom,Tỉnh Đồng Nai
599,16628350.0,2017-10-13,2018-10-26,12.0,,2000000.0,100000.0,2100000.0,,6.0,6.0,1.0,,,1.0,1.0,1.0,398000.0,M,31.0,,4000000.0,0.0,900000.0,7500000.0,3900000.0,Married,Middle School,Tỉnh Sơn La,Phù Yên,
1434,16880211.0,2017-10-29,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,1650000.0,31650000.0,45.0,24.0,10.0,0.0,20350000.0,,,0.0,,2023033.0,M,59.0,,15000000.0,0.0,,30000000.0,,Married,Middle School,,Biên Hòa,Tỉnh Đồng Nai
4996,16627627.0,2017-10-12,2018-10-26,12.0,FC TW E STANDARD EBIKE-197,6400000.0,,6720000.0,55.0,12.0,12.0,1.0,9036000.0,,1.0,,1.0,741000.0,M,21.0,,6000000.0,,1000000.0,17000000.0,5000000.0,,College,Tỉnh Tây Ninh,Châu Thành,
538,16655112.0,2017-10-16,,12.0,FC CD KEY DEALERS 1 - 811,2690000.0,134500.0,2824500.0,45.0,,10.0,0.0,3708000.0,,1.0,0.0,1.0,297000.0,F,40.0,,,0.0,1000000.0,,6000000.0,Married,High School,Thành phố Cần Thơ,,Thành phố Cần Thơ
721,,2017-10-26,2018-10-26,12.0,FC UP PL GOV EMPLOYEE 1 - 479,18000000.0,990000.0,18990000.0,35.0,24.0,12.0,1.0,13482883.0,,1.0,,1.0,1111269.0,F,26.0,,,0.0,4800000.0,12000000.0,1500000.0,Married,College,Tỉnh Bình Định,Qui Nhơn,Tỉnh Bình Định
4410,16489685.0,2017-10-24,2018-10-26,,,40000000.0,2200000.0,42200000.0,37.0,36.0,12.0,1.0,23630200.0,,1.0,1.0,1.0,1957030.0,M,52.0,,20000000.0,0.0,12000000.0,50000000.0,5000000.0,Married,Middle School,Tỉnh Bến Tre,Giồng Trôm,Tỉnh Bến Tre
1872,,2017-10-26,2018-10-26,12.0,,4940000.0,247000.0,5187000.0,35.0,12.0,8.0,0.0,4248000.0,,0.0,0.0,0.0,519000.0,M,,,10000000.0,0.0,1000000.0,10000000.0,2000000.0,Married,High School,Thành phố Hà Nội,Thanh Xuân,Thành phố Hà Nội
2845,16596264.0,2017-10-13,2018-10-26,12.0,FC CD STAFF LOAN LLA 0% - 853,13000000.0,0.0,13000000.0,0.01,9.0,9.0,1.0,13113000.0,,1.0,1.0,,1445000.0,,27.0,,10000000.0,0.0,1000000.0,35000000.0,6000000.0,Single,Bachelor,Tỉnh Khánh Hòa,Nha Trang,Tỉnh Khánh Hòa
2053,16426266.0,2017-10-03,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,30000000.0,,31650000.0,35.0,,,0.0,5594000.0,,0.0,0.0,0.0,1852114.0,F,,,6000000.0,0.0,8400000.0,,,,High School,TP Hồ Chí Minh,Hóc Môn,TP Hồ Chí Minh
2907,16705610.0,2017-10-18,2018-10-26,12.0,FC TW ATTRACTIVE NEW - 151,30200000.0,1510000.0,31710000.0,45.0,12.0,,,,,,,0.0,3330000.0,F,25.0,1.0,8500000.0,2000000.0,,30000000.0,4000000.0,Married,College,Tỉnh Bắc Giang,,Tỉnh Bắc Giang
2254,16983909.0,2017-10-31,2018-10-26,12.0,FC CD P DP0 LP - 848,6990000.0,349500.0,7339500.0,85.0,6.0,5.0,0.0,7792000.0,,0.0,0.0,0.0,1544000.0,F,34.0,3.0,4000000.0,0.0,800000.0,13000000.0,3800000.0,Married,High School,Tỉnh Lâm Đồng,,Tỉnh Lâm Đồng
